*	*	*	*	indicative	indicative	imperative	subjunctive	optative	#	
set-down	middle	3	singular	sodéyetor	sodéyeto	—	sodéyētor	sodéyoyto	#	secondary-imperfective-éye-causative
set-down	middle	1	dual	sodéyowosdʰh₂	sodéyowedʰh₂	—	sodéyōwosdʰh₂	sodéyoywedʰh₂	#	secondary-imperfective-éye-causative
set-down	middle	2	dual	—	—	—	—	—	#	secondary-imperfective-éye-causative
set-down	middle	3	dual	—	—	—	—	—	#	secondary-imperfective-éye-causative
set-down	middle	1	plural	sodéyomosdʰh₂	sodéyomedʰh₂	—	sodéyōmosdʰh₂	sodéyoymedʰh₂	#	secondary-imperfective-éye-causative
set-down	middle	2	plural	sodéyedʰh₂we	sodéyedʰh₂we	sodéyedʰh₂we	sodéyēdʰh₂we	sodéyoydʰh₂we	#	secondary-imperfective-éye-causative
set-down	middle	3	plural	sodéyoror	sodéyoro	—	sodéyōror	sodéyoyro	#	secondary-imperfective-éye-causative
want-to-see	active	1	singular	wéydsoh₂	wéydsom	—	wéydsōh₂	wéydsoyh₁m̥	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	2	singular	wéydsesi	wéydses	wéydse	wéydsēsi	wéydsoys	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	3	singular	wéydseti	wéydset	wéydsetu	wéydsēti	wéydsoyt	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	1	dual	wéydsowos	wéydsowe	—	wéydsōwos	wéydsoywe	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	2	dual	wéydsetes	wéydsetom	wéydsetom	wéydsētes	wéydsoytom	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	3	dual	wéydsetes	wéydsetām	wéydsetām	wéydsētes	wéydsoytām	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	1	plural	wéydsomos	wéydsome	—	wéydsōmos	wéydsoyme	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	2	plural	wéydsete	wéydsete	wéydsete	wéydsēte	wéydsoyte	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	active	3	plural	wéydsonti	wéydsont	wéydsontu	wéydsōnti	wéydsoyh₁n̥t	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	1	singular	wéydsoh₂er	wéydsoh₂e	—	wéydsōh₂er	wéydsoyh₂e	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	2	singular	wéydseth₂er	wéydseth₂e	wéydseso	wéydsēth₂er	wéydsoyth₂e	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	3	singular	wéydsetor	wéydseto	—	wéydsētor	wéydsoyto	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	1	dual	wéydsowosdʰh₂	wéydsowedʰh₂	—	wéydsōwosdʰh₂	wéydsoywedʰh₂	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	2	dual	—	—	—	—	—	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	3	dual	—	—	—	—	—	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	1	plural	wéydsomosdʰh₂	wéydsomedʰh₂	—	wéydsōmosdʰh₂	wéydsoymedʰh₂	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	2	plural	wéydsedʰh₂we	wéydsedʰh₂we	wéydsedʰh₂we	wéydsēdʰh₂we	wéydsoydʰh₂we	#	secondary-imperfective-(h₁)se-desiderative
want-to-see	middle	3	plural	wéydsoror	wéydsoro	—	wéydsōror	wéydsoyro	#	secondary-imperfective-(h₁)se-desiderative
be-becoming	active	1	singular	bʰuHyóh₂ 	bʰuHyóm 	— 	bʰuHyṓh₂ 	bʰuHyóyh₁m̥	#	secondary-imperfective-ye-denominative
be-becoming	active	2	singular	bʰuHyési 	bʰuHyés 	bʰuHyé 	bʰuHyḗsi 	bʰuHyóys	#	secondary-imperfective-ye-denominative
be-becoming	active	3	singular	bʰuHyéti 	bʰuHyét 	bʰuHyétu 	bʰuHyḗti 	bʰuHyóyt	#	secondary-imperfective-ye-denominative
be-becoming	active	1	dual	bʰuHyówos 	bʰuHyówe 	— 	bʰuHyṓwos 	bʰuHyóywe	#	secondary-imperfective-ye-denominative
be-becoming	active	2	dual	bʰuHyétes 	bʰuHyétom 	bʰuHyétom 	bʰuHyḗtes 	bʰuHyóytom	#	secondary-imperfective-ye-denominative
be-becoming	active	3	dual	bʰuHyétes 	bʰuHyétām 	bʰuHyétām 	bʰuHyḗtes 	bʰuHyóytām	#	secondary-imperfective-ye-denominative
be-becoming	active	1	plural	bʰuHyómos 	bʰuHyóme 	— 	bʰuHyṓmos 	bʰuHyóyme	#	secondary-imperfective-ye-denominative
be-becoming	active	2	plural	bʰuHyéte 	bʰuHyéte 	bʰuHyéte 	bʰuHyḗte 	bʰuHyóyte	#	secondary-imperfective-ye-denominative
be-becoming	active	3	plural	bʰuHyónti 	bʰuHyónt 	bʰuHyóntu 	bʰuHyṓnti 	bʰuHyóyh₁n̥t 	#	secondary-imperfective-ye-denominative
be-becoming	middle	1	singular	bʰuHyóh₂er 	bʰuHyóh₂e 	— 	bʰuHyṓh₂er 	bʰuHyóyh₂e	#	secondary-imperfective-ye-denominative
be-becoming	middle	2	singular	bʰuHyéth₂er 	bʰuHyéth₂e 	bʰuHyéso 	bʰuHyḗth₂er 	bʰuHyóyth₂e	#	secondary-imperfective-ye-denominative
be-becoming	middle	3	singular	bʰuHyétor 	bʰuHyéto 	❔	bʰuHyḗtor 	bʰuHyóyto, bʰuHyóyh₁o	#	secondary-imperfective-ye-denominative
be-becoming	middle	1	dual	bʰuHyówosdʰh₂ 	bʰuHyówedʰh₂ 	— 	bʰuHyṓwosdʰh₂ 	bʰuHyóywedʰh₂	#	secondary-imperfective-ye-denominative
be-becoming	middle	2	dual	❔	❔	❔	❔	❔	#	secondary-imperfective-ye-denominative
be-becoming	middle	3	dual	❔	❔	❔	❔	❔	#	secondary-imperfective-ye-denominative
be-becoming	middle	1	plural	bʰuHyómosdʰh₂ 	bʰuHyómedʰh₂ 	— 	bʰuHyṓmosdʰh₂ 	bʰuHyóymedʰh₂	#	secondary-imperfective-ye-denominative
be-becoming	middle	2	plural	bʰuHyédʰh₂we 	bʰuHyédʰh₂we 	bʰuHyédʰh₂we 	bʰuHyḗdʰh₂we 	bʰuHyóydʰh₂we	#	secondary-imperfective-ye-denominative
be-becoming	middle	3	plural	bʰuHyóror, bʰuHyóntor 	bʰuHyóro, bʰuHyónto 	❔	bʰuHyṓror, bʰuHyṓntor 	bʰuHyóyro, bʰuHyóyh₁n̥to 	#	secondary-imperfective-ye-denominative
renew	active	1	singular	néweh₂mi	néwām	—	néweh₂oh₂	néweh₂yeh₁m̥	#	secondary-imperfective-h₂-factitive
renew	active	2	singular	néweh₂si	néweh₂s	néweh₂	néweh₂esi	néweh₂yeh₁s	#	secondary-imperfective-h₂-factitive
renew	active	3	singular	néweh₂ti	néweh₂t	néweh₂tu	néweh₂eti	néweh₂yeh₁t	#	secondary-imperfective-h₂-factitive
renew	active	1	dual	néweh₂wos	néweh₂we	—	néweh₂owos	néweh₂ih₁we	#	secondary-imperfective-h₂-factitive
renew	active	2	dual	néweh₂tes	néweh₂tom	néweh₂tom	néweh₂etes	néweh₂ih₁tom	#	secondary-imperfective-h₂-factitive
renew	active	3	dual	néweh₂tes	néweh₂tām	néweh₂tām	néweh₂etes	néweh₂ih₁tām	#	secondary-imperfective-h₂-factitive
renew	active	1	plural	néweh₂mos	néweh₂me	—	néweh₂omos	néweh₂ih₁me	#	secondary-imperfective-h₂-factitive
renew	active	2	plural	néweh₂te	néweh₂te	néweh₂te	néweh₂ete	néweh₂ih₁te	#	secondary-imperfective-h₂-factitive
renew	active	3	plural	néweh₂n̥ti	néweh₂n̥t	néweh₂n̥tu	néweh₂onti	néweh₂ih₁n̥t	#	secondary-imperfective-h₂-factitive
renew	middle	1	singular	néweh₂h₂er	néweh₂h₂e	—	néweh₂oh₂er	néweh₂ih₁h₂e	#	secondary-imperfective-h₂-factitive
renew	middle	2	singular	néweh₂th₂er	néweh₂th₂e	néweh₂so	néweh₂eth₂er	néweh₂ih₁th₂e	#	secondary-imperfective-h₂-factitive
renew	middle	3	singular	néweh₂tor	néweh₂to	—	néweh₂etor	néweh₂ih₁to	#	secondary-imperfective-h₂-factitive
renew	middle	1	dual	néweh₂wosdʰh₂	néweh₂wedʰh₂	—	néweh₂owosdʰh₂	néweh₂ih₁wedʰh₂	#	secondary-imperfective-h₂-factitive
renew	middle	2	dual	—	—	—	—	—	#	secondary-imperfective-h₂-factitive
renew	middle	3	dual	—	—	—	—	—	#	secondary-imperfective-h₂-factitive
renew	middle	1	plural	néweh₂mosdʰh₂	néweh₂medʰh₂	—	néweh₂omosdʰh₂	néweh₂ih₁medʰh₂	#	secondary-imperfective-h₂-factitive
renew	middle	2	plural	néweh₂dʰh₂we	néweh₂dʰh₂we	néweh₂dʰh₂we	néweh₂edʰh₂we	néweh₂ih₁dʰh₂we	#	secondary-imperfective-h₂-factitive
renew	middle	3	plural	néweh₂ror	néweh₂ro	—	néweh₂oror	néweh₂ih₁ro	#	secondary-imperfective-h₂-factitive
arrive	active	1	singular	h₁ludʰóm	h₁ludʰóm	—	h₁ludʰṓh₂	h₁ludʰóyh₁m̥	#	perfective-root-thematic
arrive	active	2	singular	h₁ludʰés	h₁ludʰés	h₁ludʰé	h₁ludʰḗsi	h₁ludʰóys	#	perfective-root-thematic
arrive	active	3	singular	h₁ludʰét	h₁ludʰét	h₁ludʰétu	h₁ludʰḗti	h₁ludʰóyt	#	perfective-root-thematic
arrive	active	1	dual	h₁ludʰówe	h₁ludʰówe	—	h₁ludʰṓwos	h₁ludʰóywe	#	perfective-root-thematic
arrive	active	2	dual	h₁ludʰétom	h₁ludʰétom	h₁ludʰétom	h₁ludʰḗtes	h₁ludʰóytom	#	perfective-root-thematic
arrive	active	3	dual	h₁ludʰétām	h₁ludʰétām	h₁ludʰétām	h₁ludʰḗtes	h₁ludʰóytām	#	perfective-root-thematic
arrive	active	1	plural	h₁ludʰóme	h₁ludʰóme	—	h₁ludʰṓmos	h₁ludʰóyme	#	perfective-root-thematic
arrive	active	2	plural	h₁ludʰéte	h₁ludʰéte	h₁ludʰéte	h₁ludʰḗte	h₁ludʰóyte	#	perfective-root-thematic
arrive	active	3	plural	h₁ludʰónt	h₁ludʰónt	h₁ludʰóntu	h₁ludʰṓnti	h₁ludʰóyh₁n̥t	#	perfective-root-thematic
say	active	1	singular	wéwkom	wéwkom	—	wéwkōh₂	wéwkoyh₁m̥	#	perfective-reduplicated-thematic
say	active	2	singular	wéwkes	wéwkes	wéwke	wéwkēsi	wéwkoys	#	perfective-reduplicated-thematic
say	active	3	singular	wéwket	wéwket	wéwketu	wéwkēti	wéwkoyt	#	perfective-reduplicated-thematic
say	active	1	dual	wéwkowe	wéwkowe	—	wéwkōwos	wéwkoywe	#	perfective-reduplicated-thematic
say	active	2	dual	wéwketom	wéwketom	wéwketom	wéwkētes	wéwkoytom	#	perfective-reduplicated-thematic
say	active	3	dual	wéwketām	wéwketām	wéwketām	wéwkētes	wéwkoytām	#	perfective-reduplicated-thematic
say	active	1	plural	wéwkome	wéwkome	—	wéwkōmos	wéwkoyme	#	perfective-reduplicated-thematic
say	active	2	plural	wéwkete	wéwkete	wéwkete	wéwkēte	wéwkoyte	#	perfective-reduplicated-thematic
say	active	3	plural	wéwkont	wéwkont	wéwkontu	wéwkōnti	wéwkoyh₁n̥t	#	perfective-reduplicated-thematic
say	middle	1	singular	wéwkoh₂e	wéwkoh₂e	—	wéwkōh₂er	wéwkoyh₂e	#	perfective-reduplicated-thematic
say	middle	2	singular	wéwketh₂e	wéwketh₂e	wéwkeso	wéwkēth₂er	wéwkoyth₂e	#	perfective-reduplicated-thematic
say	middle	3	singular	wéwketo	wéwketo	—	wéwkētor	wéwkoyto	#	perfective-reduplicated-thematic
say	middle	1	dual	wéwkowedʰh₂	wéwkowedʰh₂	—	wéwkōwosdʰh₂	wéwkoywedʰh₂	#	perfective-reduplicated-thematic
say	middle	2	dual	—	—	—	—	—	#	perfective-reduplicated-thematic
say	middle	3	dual	—	—	—	—	—	#	perfective-reduplicated-thematic
say	middle	1	plural	wéwkomedʰh₂	wéwkomedʰh₂	—	wéwkōmosdʰh₂	wéwkoymedʰh₂	#	perfective-reduplicated-thematic
say	middle	2	plural	wéwkedʰh₂we	wéwkedʰh₂we	wéwkedʰh₂we	wéwkēdʰh₂we	wéwkoydʰh₂we	#	perfective-reduplicated-thematic
say	middle	3	plural	wéwkoro	wéwkoro	—	wéwkōror	wéwkoyro	#	perfective-reduplicated-thematic
point-out	active	1	singular	dḗyḱsm̥	dḗyḱsm̥	—	dḗyḱsoh₂	déyḱsyeh₁m̥	#	perfective-s-suffix
point-out	active	2	singular	dḗyḱs	dḗyḱs	dḗyḱs	dḗyḱsesi	déyḱsyeh₁s	#	perfective-s-suffix
point-out	active	3	singular	dḗyḱst	dḗyḱst	dḗyḱstu	dḗyḱseti	déyḱsyeh₁t	#	perfective-s-suffix
point-out	active	1	dual	déyḱswe	déyḱswe	—	dḗyḱsowos	déyḱsih₁we	#	perfective-s-suffix
point-out	active	2	dual	déyḱstom	déyḱstom	déyḱstom	dḗyḱsetes	déyḱsih₁tom	#	perfective-s-suffix
point-out	active	3	dual	déyḱstām	déyḱstām	déyḱstām	dḗyḱsetes	déyḱsih₁tām	#	perfective-s-suffix
point-out	active	1	plural	déyḱsme	déyḱsme	—	dḗyḱsomos	déyḱsih₁me	#	perfective-s-suffix
point-out	active	2	plural	déyḱste	déyḱste	déyḱste	dḗyḱsete	déyḱsih₁te	#	perfective-s-suffix
point-out	active	3	plural	déyḱsn̥t	déyḱsn̥t	déyḱsn̥tu	dḗyḱsonti	déyḱsih₁n̥t	#	perfective-s-suffix
point-out	middle	1	singular	déyḱsh₂e	déyḱsh₂e	—	dḗyḱsoh₂er	déyḱsih₁h₂e	#	perfective-s-suffix
point-out	middle	2	singular	déyḱsth₂e	déyḱsth₂e	déyḱso	dḗyḱseth₂er	déyḱsih₁th₂e	#	perfective-s-suffix
point-out	middle	3	singular	déyḱsto	déyḱsto	—	dḗyḱsetor	déyḱsih₁to	#	perfective-s-suffix
point-out	middle	1	dual	déyḱswedʰh₂	déyḱswedʰh₂	—	dḗyḱsowosdʰh₂	déyḱsih₁wedʰh₂	#	perfective-s-suffix
point-out	middle	2	dual	—	—	—	—	—	#	perfective-s-suffix
point-out	middle	3	dual	—	—	—	—	—	#	perfective-s-suffix
point-out	middle	1	plural	déyḱsmedʰh₂	déyḱsmedʰh₂	—	dḗyḱsomosdʰh₂	déyḱsih₁medʰh₂	#	perfective-s-suffix
point-out	middle	2	plural	déyḱsdʰh₂we	déyḱsdʰh₂we	déyḱsdʰh₂we	dḗyḱsedʰh₂we	déyḱsih₁dʰh₂we	#	perfective-s-suffix
point-out	middle	3	plural	déyḱsro	déyḱsro	—	dḗyḱsoror	déyḱsih₁ro	#	perfective-s-suffix
think	active	1	singular	memónh₂e	memónh₂e	—	meménoh₂	memn̥yéh₁m̥	#	stative-reduplicated
think	active	2	singular	memónth₂e	memónth₂e	memón	meménesi	memn̥yéh₁s	#	stative-reduplicated
think	active	3	singular	memóne	memóne	memóntu	meméneti	memn̥yéh₁t	#	stative-reduplicated
think	active	1	dual	memn̥wé	memn̥wé	—	meménowos	memnih₁wé	#	stative-reduplicated
think	active	2	dual	—	—	memn̥tóm	meménetes	memnih₁tóm	#	stative-reduplicated
think	active	3	dual	—	—	memn̥tā´m	meménetes	memnih₁tā´m	#	stative-reduplicated
think	active	1	plural	memn̥mé	memn̥mé	—	meménomos	memnih₁mé	#	stative-reduplicated
think	active	2	plural	memné	memné	memn̥té	meménete	memnih₁té	#	stative-reduplicated
think	active	3	plural	memnḗr	memnḗr	memnéntu	meménonti	memnih₁ént	#	stative-reduplicated
